,Column0,target_name,RA,DEC,MatchID,MatchRa,MatchDEC,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag
4818,19368,309617141,78.88860600000001,-61.389446,309617141,78.88859966108551,-61.389503078984205,0.20577469456486397,20190415,,,144-005206,05153326-6123219,,J051533.24-612320.8,4.760580547328962e+18,29832478.0,,STAR,tmgaia2,tmgaia2,-12.0864,0.08573330000000001,125.704,0.0795196,gaia2,12.2988,0.0397349,gaia2,270.649388328831,-34.9910432568907,41.587439701883,-82.91265085458859,17.164,0.163,15.649000000000001,0.092,,,,,,,,,,,10.988,0.026000000000000002,10.350999999999999,0.023,10.077,0.019,AAA-222-111-000-0-0,,9.952,0.023,9.804,0.02,9.652999999999999,0.027000000000000003,9.248,0.29100000000000004,14.0261,0.000685,12.6968,0.00831028,cdwrf,cdwrf,3247.0,157.0,4.72128,0.00867769,,,0.518467,0.015357399999999998,0.516007,0.0202572,3.7024800000000004,0.183858,DWARF,0.02691945,0.006840351999999999,81.1187,0.26345,,,99,0.03076446,,,0.004350008,,,,,,,,,,,,,,0.2626,0.2643,bj2018,,,cdwrf,15.6489,0.005703,12.7826,0.004425,1,,ucac4,bpbj,cooldwarfs_v8,1.54598375256251,1.2331561053488702,78.8884909874434,-61.3889618534676,0.0435432515997105,0.0385371283926258,1,0
4822,5524,32153214,59.2949,-71.5449,32153214,59.295066975877894,-71.544877795666,0.20639702465659499,20190415,,,093-004570,03571077-7132418,,J035711.00-713239.4,4.665836420635941e+18,33557361.0,,STAR,tmgaia2,tmgaia2,88.0774,0.123049,199.85299999999998,0.120946,gaia2,8.59102,0.0629781,gaia2,285.812997715892,-38.806884723908205,321.712964661745,-78.1157681280661,16.36,0.10800000000000001,14.824000000000002,0.025,,,,,,,,,,,11.568,0.022000000000000002,11.045,0.027000000000000003,10.772,0.024,AAA-222-111-000-0-0,,10.620999999999999,0.023,10.54,0.02,10.372,0.047,9.326,,13.9892,0.00036899999999999997,12.9186,0.00736178,cdwrf,cdwrf,3654.0,157.0,4.7093300000000005,0.00949344,,,0.5322140000000001,0.0161338,0.528976,0.0205077,3.50895,0.183306,DWARF,0.04549268,0.01062903,116.02,0.8540000000000001,0.029006200000000003,0.000153379,77,0.01062014,,,0.003504792,0.000152656,0.000154102,schlegel,,,,,,,,,,,0.848,0.86,bj2018,,,cdwrf,15.0944,0.0030600000000000002,12.9481,0.001524,1,,cdwrf,apassdr9,cooldwarfs_v8,2.35161625937537,1.87566188635146,59.2962649162123,-71.54401732129129,0.0647154746894298,0.0612057868383618,1,0
4825,8826,177389302,104.9406,-76.8073,177389302,104.94035163983,-76.80729091191759,0.20666307617120702,20190415,,,066-005652,06594570-7648263,,J065945.88-764824.2,5.212682067764319e+18,,,STAR,tmgaia2,tmgaia2,43.842,0.12038900000000001,180.898,0.156342,gaia2,16.0572,0.0706709,gaia2,288.246507720038,-25.8855039360812,252.353225977346,-78.8080331624017,,,16.19,0.2,,,,,,,,,,,11.619000000000002,0.027999999999999997,10.982000000000001,0.025,10.658,0.026000000000000002,AAA-222-111-000-0-0,,10.443,0.022000000000000002,10.265999999999998,0.02,10.111,0.037000000000000005,9.539,0.43200000000000005,15.057,0.0012109999999999998,13.5354,0.010857200000000001,cdwrf,cdwrf,3073.0,157.0,4.87542,0.000412571,,,0.348499,0.0106711,0.332473,0.020411000000000002,7.8551,0.238878,DWARF,0.009757712,0.002608099,62.1674,0.2752,,,109,0.1064182,,,0.004071295999999999,,,,,,,,,,,,,,0.27399999999999997,0.2764,bj2018,,,cdwrf,16.8876,0.009884,13.6497,0.008736,1,,cdwrf,,cooldwarfs_v8,2.38202636832412,2.4243530803047597,104.941178729459,-76.80651204684891,0.0635193397518441,0.0714151341256311,1,0
4830,4726,140997242,78.113968,-75.144751,140997242,78.1137911054546,-75.1447865696077,0.20749192860282298,20190415,24262.0,9365-01173-1,075-004360,05122735-7508410,,J051227.29-750841.3,4.649092336019171e+18,34614366.0,,STAR,tmgaia2,tmgaia2,-5.01141,0.0470239,-21.6147,0.059638300000000005,gaia2,3.20813,0.0260717,gaia2,286.919076752036,-32.4290295125094,288.89188035012995,-80.6137443892791,10.538,0.04,9.26,0.03,,,,,,,,,,,7.164,0.021,6.635,0.033,6.457000000000001,0.023,AAA-111-111-000-0-0,,6.406000000000001,0.083,6.417999999999999,0.024,6.397,0.015,6.329,0.045,8.885860000000001,0.000291,8.2005,0.006,rered,spect,4545.0,49.0,,,0.22,0.09,8.67405,,,,,,GIANT,,,308.945,2.5069999999999997,0.0579556,,0,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,9.52485,0.001576,8.161439999999999,0.0015609999999999999,1,,hipvmag,tycho2b3,,0.919986407571972,0.9249536859443229,78.1137069447185,-75.1448796329154,0.0261719468574602,0.0321823085198478,0,0
4832,15997,38707423,66.54355100000001,-60.742948,38707423,66.543664741117,-60.7429642331857,0.20847700724920198,20190415,,,147-004162,04261044-6044345,,J042610.59-604435.2,4.678282372569895e+18,29810997.0,,STAR,tmgaia2,tmgaia2,88.4827,0.19312200000000002,-50.6572,0.21543800000000002,gaia2,14.2831,0.095779,gaia2,271.505380198706,-40.9512706462701,18.2928643736622,-78.1767881869045,14.069,0.022000000000000002,12.657,0.08,,,,,,,,,,,9.747,0.023,9.052999999999999,0.023,8.901,0.021,AAA-222-111-000-0-0,,8.779,0.022000000000000002,8.781,0.02,8.646,0.02,8.555,0.18,11.9522,0.000396,10.9784,0.00728681,cdwrf,cdwrf,3837.0,157.0,4.59161,0.0122014,,,0.672229,0.0200572,0.6435390000000001,0.020326900000000002,2.11847,0.12291700000000001,DWARF,0.08824628,0.01979918,69.8767,0.47125,,,68,0.0184454,,,0.008192396999999999,,,,,,,,,,,,,,0.4681,0.4744,bj2018,,,cdwrf,12.9189,0.0022530000000000002,10.9919,0.00103,1,,ucac4,apassdr9,cooldwarfs_v8,3.47061516594504,3.34070673135222,66.5444442480959,-60.743182342836,0.0865221964119907,0.0973161825238418,1,0
4833,3431,176980970,101.601182,-70.634121,176980970,101.60119951493999,-70.6341786405525,0.20855671546735197,20190415,,,097-012858,06462428-7038028,,J064624.29-703802.5,5.266642318884581e+18,33626454.0,,STAR,tmgaia2,tmgaia2,3.52123,0.0793367,40.2387,0.0788841,gaia2,12.2216,0.0395211,gaia2,281.308309921717,-25.8912972265877,229.198698274573,-84.1427082341787,17.45,-0.125,16.053,0.16,,,,,,,,,,,11.61,0.022000000000000002,11.032,0.022000000000000002,10.710999999999999,0.021,AAA-222-111-000-0-0,,10.627,0.023,10.432,0.02,10.279000000000002,0.035,9.437000000000001,,14.5981,0.000713,13.2812,0.007449,cdwrf,cdwrf,3257.0,157.0,4.8067400000000005,0.0047417,,,0.421864,0.012609700000000001,0.41592799999999996,0.0203146,5.53989,0.22621999999999998,DWARF,0.01804308,0.004583859,81.6301,0.26535,,,143,0.01055001,,,0.0037380020000000003,,,,,,,,,,,,,,0.2645,0.2662,bj2018,,,cdwrf,16.2093,0.004621,13.3649,0.001939,1,,ucac4,apassdr9,cooldwarfs_v8,1.50754775961995,1.22338290250016,101.601245235459,-70.6340053905985,0.0379017822042547,0.0407646286272614,1,0
4842,22675,167417444,99.553935,-70.094285,167417444,99.5538040854415,-70.0943225507391,0.209815440683341,20190415,31725.0,9181-01237-1,100-017073,06381294-7005394,,J063812.90-700539.5,5.278833669455633e+18,33623062.0,,STAR,tmgaia2,tmgaia2,-0.47632700000000006,0.041108,-2.06409,0.048605199999999994,gaia2,0.8768219999999999,0.0215373,gaia2,280.60972163684,-26.5010107523843,229.41530395553502,-85.01692176615059,10.632,0.045,9.41,0.03,,,,,,,,,,,7.17,0.021,6.642,0.026000000000000002,6.44,0.02,AAA-111-111-000-0-0,,6.228,0.073,6.37,0.023,6.169,0.015,6.124,0.034,9.066239999999999,0.001538,8.3979,0.0062,rered,gaia2,4737.0,123.0,,,,,25.7238,,,,,,GIANT,,,1104.04,26.45,0.0675598,0.0001130375,0,,,,,0.000115914,0.000110161,schlegel,,,,,,,,,,,25.83,27.07,bj2018,,,dered,9.68859,0.004569,8.3664,0.004138,1,,hipvmag,tycho2b3,,0.778582612070392,0.753797768086034,99.5537980618976,-70.0943314377934,0.0211702298633597,0.0250748223348992,0,0
4844,18423,220421168,71.8933,-58.2923,220421168,71.89329747646059,-58.292241723642505,0.20984921605246,20190415,,,159-004633,04473437-5817321,,,4.774453154254554e+18,27231212.0,,STAR,tmgaia2,tmgaia2,241.058,0.108669,156.643,0.11694,gaia2,11.2731,0.0504417,gaia2,267.518012454809,-38.9472215765322,36.2869428755692,-78.3082451548987,17.173,0.092,15.725,0.11199999999999999,,,,,,,,,,,12.075,0.022000000000000002,11.514000000000001,0.021,11.297,0.021,AAA-222-111-000-0-0,,,,,,,,,,14.7499,0.000552,13.5544,0.00747612,cdwrf,cdwrf,3448.0,157.0,4.85944,0.00101935,,,0.364987,0.0109789,0.351501,0.020305200000000002,7.22927,0.23446,DWARF,0.01696362,0.004132108,88.4822,0.3979,,,65,0.0017479779999999999,,,0.003795285,,,,,,,,,,,,,,0.3962,0.3996,bj2018,,,cdwrf,16.0795,0.006829000000000001,13.6088,0.00202,1,,cdwrf,apassdr9,cooldwarfs_v8,1.9291902409801298,1.81320495882628,71.8952721997908,-58.2915673037141,0.0494145106338862,0.0479814319525929,1,0
4845,7610,300244770,109.811099,-67.18751400000001,300244770,109.811013045339,-67.1875619723919,0.21028354605515498,20190415,35464.0,8921-00184-1,115-014587,07191466-6711150,,J071914.70-671114.5,5.281082789208977e+18,32475142.0,,STAR,tmgaia2,tmgaia2,13.5048,0.090539,48.4162,0.08811530000000001,gaia2,2.62772,0.043818699999999995,gaia2,278.361562917381,-22.244112032993804,193.683766676357,-82.2273320341534,9.442,0.021,7.91,0.03,,,,,,,,,,,3.415,0.28600000000000003,2.478,0.23,2.134,0.292,DDD-333-111-000-0-0,,-0.293,,0.556,,1.9409999999999998,0.011000000000000001,1.7530000000000001,0.013000000000000001,6.498480000000001,0.00218856,5.2488,0.0064,rered,gaia2,3223.0,122.0,,,,,,,,,,,,,,376.55400000000003,6.2620000000000005,0.0784124,0.0006866385000000001,0,,,,,0.000682129,0.000691148,schlegel,,,,,,,,,,,6.16,6.364,bj2018,,,dered,8.30715,0.008482,5.246980000000001,0.003469,1,,hipvmag,tycho2b3,,1.68530263386163,1.3665989963440701,109.81116301518699,-67.1873535138307,0.0437264702488946,0.0470985955574695,-1,0
4846,28552,176955267,100.927639,-69.48164399999999,176955267,100.927540392572,-69.4816912044472,0.21061794209539303,20190415,,,103-020991,06434263-6928539,,J064342.29-692855.1,5.279003887597588e+18,33114895.0,,STAR,tmgaia2,tmgaia2,-156.19299999999998,0.113976,-95.8503,0.111554,gaia2,43.4788,0.050965199999999995,gaia2,280.003299458856,-25.9491148991359,220.520129600755,-84.9855572405926,15.495999999999999,0.040999999999999995,14.28,0.069,,,,,,,,,,,9.699,0.024,9.081,0.024,8.802999999999999,0.024,AAA-222-111-000-0-0,,8.64,0.023,8.475,0.02,8.314,0.018000000000000002,8.162,0.107,12.6745,0.000471,11.3577,0.00739615,cdwrf,cdwrf,3247.0,157.0,4.91355,0.00413468,,,0.311188,0.00942584,0.28942199999999996,0.0202607,9.604239999999999,0.19936199999999998,DWARF,0.009697718000000001,0.002477468,22.9845,0.0271,,,171,0.023009900000000003,,,0.01986413,,,,,,,,,,,,,,0.0271,0.0271,bj2018,,,cdwrf,14.3103,0.00238,11.4442,0.001714,1,,ucac4,apassdr9,cooldwarfs_v8,2.1504115543466202,1.72986175674362,100.925621748247,-69.48210390378779,0.0480981226632024,0.0517672084927104,1,0
4848,23133,150185586,93.574729,-65.530777,150185586,93.57486852352591,-65.53078673449279,0.21097930304488802,20190415,,8901-00031-1,123-009466,06141792-6531507,,J061418.11-653151.5,5.284372253125377e+18,32309658.0,,STAR,tmgaia2,tmgaia2,89.3173,0.079432,-76.6647,0.10965599999999999,gaia2,13.8349,0.0448828,gaia2,275.261389698791,-28.3270964331676,146.28328726338,-88.22069885288609,11.937000000000001,0.212,11.239,0.015,,,,,,,,,,,9.052,0.023,8.469,0.047,8.339,0.022000000000000002,AAA-212-111-000-0-0,,8.267999999999999,0.022000000000000002,8.304,0.018000000000000002,8.237,0.017,8.125,0.11199999999999999,10.6494,0.00021400000000000002,9.9915,0.006,gbprp,spect,4834.55,118.98,4.6334,0.0883908,-0.461142,0.048471,0.7053149999999999,0.0452764,0.78,0.09651269999999999,2.22303,0.573818,DWARF,0.2448415,0.008113865,72.1311,0.23525,,,502,0.05278486,,,0.01303919,,,,0.11454600000000001,0.0784793,0.0386271,0.051925599999999995,0.5621510000000001,0.585485,0.0926945,0.0840872,0.00653944,0.00968829,0.2345,0.23600000000000002,bj2018,138.33,99.6308,spect,11.25,0.0011480000000000001,9.93741,0.000944,1,,tycho2v3,tycho2b3,,1.46466834220746,1.70043017406645,93.5757969558531,-65.5311168214564,0.0387799623102123,0.0509064500004811,1,0
4851,11043,294053492,107.2676,-58.4333,294053492,107.267588428579,-58.4333583152976,0.21106464352137302,20190415,,,158-009990,07090421-5825599,,J070904.16-582557.5,5.486535779627129e+18,,,STAR,tmgaia2,tmgaia2,-41.8696,0.0592825,232.065,0.055802199999999996,gaia2,10.3158,0.028040499999999996,gaia2,269.028995507074,-20.6527689332873,142.386078803215,-78.6872356473869,,,16.07,0.2,,,,,,,,,,,11.890999999999998,0.024,11.272,0.023,11.04,0.019,AAA-222-111-000-0-0,,10.892999999999999,0.022000000000000002,10.789000000000001,0.02,10.64,0.057,9.198,0.386,14.6704,0.00045599999999999997,13.4293,0.00735779,cdwrf,cdwrf,3374.0,157.0,4.80171,0.00494208,,,0.427435,0.012692700000000001,0.422072,0.0202557,5.40476,0.222146,DWARF,0.02133119,0.00526579,96.6684,0.264,,,164,0.13128510000000002,,,0.00324495,,,,,,,,,,,,,,0.2633,0.2647,bj2018,,,cdwrf,16.104,0.0028710000000000003,13.4946,0.001503,1,,cdwrf,,cooldwarfs_v8,1.0531539872984799,0.8654451170157241,107.26724406304399,-58.4323591470011,0.026790752045291,0.029736395604558995,1,0
4853,17873,141911519,94.835596,-75.39473199999999,141911519,94.83560344482571,-75.39479070591621,0.21144932564385702,20190415,,9379-01439-1,074-005661,06192054-7523410,,J061920.52-752341.0,5.261560891536861e+18,34632065.0,,STAR,tmgaia2,tmgaia2,-3.1653599999999997,0.043125300000000005,15.0758,0.050211,gaia2,1.47638,0.0236233,gaia2,286.473373444538,-28.201554685549503,262.161222454967,-81.03371414777791,11.411,0.084,10.229,0.009000000000000001,,,,,,,,,,,7.984,0.028999999999999998,7.34,0.044000000000000004,7.159,0.031,AAA-111-111-000-0-0,,7.051,0.057,7.183,0.021,7.071000000000001,0.016,7.029,0.067,9.81344,0.000371,9.0742,0.006,rered,spect,4494.95,45.9619,,,-0.56,0.06363959999999999,13.2431,,,,,,GIANT,,,664.433,10.5095,0.10004400000000001,,0,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,10.5183,0.0013189999999999999,9.03848,0.0016300000000000002,1,,tycho2v3,tycho2b3,,0.8450632032802841,0.77860273803225,94.83554939669291,-75.3947257962274,0.0214526234926494,0.0227431858161138,0,0
4856,10897,300559291,112.7201,-69.5983,300559291,112.71998381483999,-69.59825734279009,0.21176029248584502,20190415,,,103-022521,07305281-6935537,,,5.267751416879313e+18,33124553.0,,STAR,tmgaia2,tmgaia2,12.419,0.10915599999999999,-303.474,0.0980344,gaia2,31.9473,0.0539621,gaia2,281.193719811678,-21.977978516064802,210.023694885767,-81.05390055919409,15.579,0.017,14.095,0.052000000000000005,,,,,,,,,,,10.111,0.024,9.636000000000001,0.023,9.337,0.019,AAA-222-111-000-0-0,,,,,,,,,,12.8903,0.000383,11.6485,0.00737057,cdwrf,cdwrf,3371.0,157.0,4.89675,0.0026347,,,0.327244,0.0097452,0.30791,0.0201833,8.78635,0.20827600000000002,DWARF,0.01245871,0.003079783,31.2733,0.0532,,,158,0.22642929999999997,,,0.01482204,,,,,,,,,,,,,,0.0531,0.0533,bj2018,,,cdwrf,14.3315,0.002646,11.7153,0.001577,1,,cdwrf,apassdr9,cooldwarfs_v8,2.06119044236305,1.52042594236904,112.720137201556,-69.5995639670218,0.0562812463148847,0.0520951084705475,1,0
4857,5582,382041757,79.2036,-59.4409,382041757,79.2035432033032,-59.4409513005247,0.211930313091621,20190415,,,153-005537,05164885-5926272,,,4.762659620736657e+18,27247494.0,,STAR,tmgaia2,tmgaia2,168.396,0.043022000000000005,-239.597,0.0448002,gaia2,10.8568,0.0213502,gaia2,268.26340586335203,-35.0443363913652,50.5372429112608,-81.38200159019729,16.339000000000002,0.138,14.870999999999999,0.017,,,,,,,,,,,11.579,0.024,11.033,0.023,10.833,0.024,AAA-222-111-000-0-0,,,,,,,,,,14.020999999999999,0.000365,12.9276,0.00731431,cdwrf,cdwrf,3620.0,157.0,4.78891,0.00587236,,,0.441705,0.0132776,0.437634,0.020386099999999997,5.07825,0.221494,DWARF,0.03018517,0.0070863459999999994,91.8633,0.1815,,,79,0.004014893,,,0.004595861,,,,,,,,,,,,,,0.1812,0.1818,bj2018,,,cdwrf,15.1531,0.003839,12.9607,0.001214,1,,cdwrf,apassdr9,cooldwarfs_v8,0.7681536226617349,0.694726040360634,79.20496924791571,-59.4419829064085,0.0215243850872678,0.021180317881371997,1,0
4858,10966,149930946,89.579269,-63.260456000000005,149930946,89.57935382725691,-63.260500865754096,0.21205306817251898,20190415,,,134-006970,05581902-6315377,,J055819.05-631536.3,4.758058263360511e+18,29854206.0,,STAR,tmgaia2,tmgaia2,11.8132,0.11186099999999999,136.488,0.144675,gaia2,15.8542,0.053740699999999995,gaia2,272.57536363213404,-29.947528939804002,86.7154416697678,-86.69498549672448,13.119000000000002,0.013999999999999999,11.713,0.046,,,,,,,,,,,9.258,0.021,8.562000000000001,0.033,8.447000000000001,0.021,AAA-212-111-000-0-0,,8.342,0.023,8.384,0.02,8.281,0.018000000000000002,8.462,0.134,11.2342,0.000421,10.4198,0.006,gbprp,spect,4056.0,173.81400000000002,4.44083,0.157354,,,0.791205,0.109704,0.63,0.0859092,1.27196,0.5965520000000001,DWARF,0.15263870000000002,0.01574415,62.9611,0.2146,,,366,0.104545,,,0.008793755,,,,0.081704,0.0901145,0.10397,0.11543699999999998,0.528143,0.6649609999999999,0.155021,0.159686,0.017468900000000002,0.0140194,0.2139,0.2153,bj2018,188.604,159.023,spect,12.065,0.001825,10.3621,0.001083,1,,ucac4,apassdr9,,2.0369445517261298,2.24315903963186,89.57946687117331,-63.2599132091325,0.0496952147398815,0.0558964504767757,1,0
4860,10465,372819328,67.1177,-59.9338,372819328,67.1176570199508,-59.9338548398077,0.21209697342401299,20190415,,,151-004316,04282824-5956018,,J042828.16-595604.2,4.678705173445792e+18,27222588.0,,STAR,tmgaia2,tmgaia2,-49.891000000000005,0.0411286,-215.831,0.054373000000000005,gaia2,13.9797,0.0210453,gaia2,270.370696406981,-40.926151740093204,22.131979773309997,-77.85982804062891,14.96,0.024,13.578,0.040999999999999995,,,,,,,,,,,10.689,0.03,9.992,0.026000000000000002,9.895,0.027000000000000003,AAA-222-111-000-0-0,,9.707,0.023,9.627,0.02,9.5,0.027999999999999997,9.4,0.38299999999999995,12.8494,0.000309,11.8586,0.00728112,cdwrf,cdwrf,3805.0,157.0,4.73501,0.008489299999999998,,,0.50274,0.01519,0.500757,0.020469499999999998,3.9409099999999997,0.196329,DWARF,0.04773097,0.01081222,71.3845,0.10805,,,65,0.008330983,,,0.006572464,,,,,,,,,,,,,,,,bj2018,,,cdwrf,13.8355,0.001807,11.8743,0.0009880000000000002,1,,cdwrf,apassdr9,cooldwarfs_v8,0.736137415883208,0.843075104461122,67.1172282600639,-59.9347841128448,0.0197581370825371,0.0222480340677824,1,0
4861,5998,176981169,101.383,-70.2935,176981169,101.38316805236299,-70.2935162166925,0.212192314496649,20190415,,,099-015046,06453191-7017371,,,5.266852394324827e+18,33626092.0,,STAR,tmgaia2,tmgaia2,106.904,0.039329199999999995,397.63599999999997,0.046822300000000004,gaia2,26.711,0.0238862,gaia2,280.921796116288,-25.913245695940102,226.927599374534,-84.4074273596282,15.214,0.042,13.655,0.019,,,,,,,,,,,10.252,0.026000000000000002,9.722000000000001,0.023,9.46,0.021,AAA-222-111-000-0-0,,,,,,,,,,12.7144,0.00045099999999999996,11.6076,0.00738021,cdwrf,cdwrf,3577.0,157.0,4.8636,0.0005600609999999999,,,0.360655,0.0107796,0.346509,0.0202498,7.3865,0.230318,DWARF,0.01918467,0.004537762,37.3973,0.03365,,,171,0.01634924,,,0.013474799999999999,,,,,,,,,,,,,,,,bj2018,,,cdwrf,13.9019,0.00268,11.6464,0.001629,1,,cdwrf,apassdr9,cooldwarfs_v8,0.7458441744578509,0.7261180497398199,101.384533054329,-70.29180417795179,0.0220177853919909,0.0232523905015741,1,0
4863,9145,177237464,105.4146,-67.9443,177237464,105.414689990205,-67.9443483312761,0.21230267425566,20190415,,,111-013372,07013950-6756398,,,5.280702839220808e+18,32020459.0,,STAR,tmgaia2,tmgaia2,105.656,0.0447778,258.801,0.0437689,gaia2,25.5338,0.024196900000000004,gaia2,278.674867053815,-24.061408574999398,200.107203060076,-83.8985451771512,13.968,0.015,12.482999999999999,0.037000000000000005,,,,,,,,,,,9.422,0.023,8.818,0.026000000000000002,8.566,0.021,AAA-222-111-000-0-0,,,,,,,,,,11.6868,0.00038700000000000003,10.6773,0.00739437,cdwrf,cdwrf,3755.0,157.0,4.731730000000001,0.00832739,,,0.506487,0.015039600000000002,0.50443,0.0202827,3.88236,0.189932,DWARF,0.04594847,0.01046223,39.1195,0.0373,,,147,0.002954166,,,0.01527978,,,,,,,,,,,,,,,,bj2018,,,cdwrf,12.7169,0.002695,10.6981,0.001702,1,,cdwrf,apassdr9,cooldwarfs_v8,0.837184664025699,0.678886281144013,105.41590143975901,-67.9432340536411,0.0217079959124911,0.0252124541317441,1,0
4864,15297,220429097,72.9056,-58.3144,220429097,72.9055650497195,-58.31445613592749,0.212621211285017,20190415,,,,04513734-5818519,,,4.774420478143249e+18,,,STAR,tmgaia2,tmgaia2,-171.886,0.162222,-692.573,0.184667,gaia2,57.1474,0.0854559,gaia2,267.420026495289,-38.4204190863165,38.3460883068652,-78.6462287569662,,,16.13,0.2,,,,,,,,,,,11.690999999999999,0.024,11.089,0.023,10.705,0.023,AAA-222-111-000-0-0,,,,,,,,,,15.7248,0.001013,14.0127,0.00811117,cdwrf,cdwrf,2809.0,157.0,5.249,0.0628927,,,0.12399400000000001,0.003665,0.0994794,0.020012000000000002,52.1833,5.91193,DWARF,0.0008623886,0.0002455098,17.4898,0.02635,,,70,0.02004783,,,0.01317124,,,,,,,,,,,,,,0.0263,0.0264,bj2018,,,cdwrf,18.688,0.021228999999999998,14.2225,0.003636,1,,cdwrf,,cooldwarfs_v8,2.88047684728005,2.86349813100461,72.90415609227391,-58.317438055177796,0.0812803578486333,0.0814853218969393,1,0
4865,65559,272086159,115.0034,-72.2077,272086159,115.003255175953,-72.2077391158699,0.212626232116464,20190415,,,089-013964,07400080-7212278,,,5.263409067503772e+18,33652802.0,,STAR,tmgaia2,tmgaia2,15.4376,0.0730135,478.653,0.10554200000000001,gaia2,15.1336,0.045722399999999996,gaia2,284.116394513596,-22.1458353606003,223.98867595219798,-79.6587342812389,17.747,,16.39,0.2,,,,,,,,,,,11.765,0.023,11.265,0.023,10.999,0.021,AAA-222-111-000-0-0,,,,,,,,,,14.7205,0.000688,13.4004,0.00737441,cdwrf,cdwrf,3262.0,157.0,4.90195,0.00302534,,,0.322208,0.00967959,0.302101,0.0202307,9.03115,0.20831100000000002,DWARF,0.01059018,0.0026905220000000003,65.9528,0.20035,,,171,0.01711485,,,0.005151025,,,,,,,,,,,,,,0.1997,0.201,bj2018,,,cdwrf,16.3176,0.0073739999999999995,13.4832,0.001506,1,,cdwrf,apassdr9,cooldwarfs_v8,1.40120346957973,1.6368376734316599,115.003472697817,-72.2056782491292,0.0376063947456185,0.0553668435452641,1,0
4866,4686,177352028,104.0041,-75.5686,177352028,104.00415049382799,-75.5685422335094,0.21283666940250895,20190415,,,073-006625,06560098-7534071,,J065600.97-753404.5,5.260983373054495e+18,,,STAR,tmgaia2,tmgaia2,-7.9248899999999995,0.0851956,213.765,0.11355499999999999,gaia2,20.3581,0.0481564,gaia2,286.84781961164396,-25.9231324246037,249.73731258869,-79.97125300261479,,,16.29,0.2,,,,,,,,,,,11.981,0.022000000000000002,11.411,0.025,11.137,0.021,AAA-222-111-000-0-0,,10.991,0.023,10.802,0.02,10.552,0.057999999999999996,9.113,,15.0746,0.000717,13.7161,0.0075359,cdwrf,cdwrf,3194.0,157.0,5.00197,0.015812299999999998,,,0.23869200000000002,0.00719044,0.208725,0.020116099999999998,15.3483,0.0960055,DWARF,0.005342075999999999,0.001380366,49.0511,0.1167,,,147,0.0222576,,,0.006280341,,,,,,,,,,,,,,0.1164,0.11699999999999999,bj2018,,,cdwrf,16.7866,0.005661,13.8099,0.002285,1,,cdwrf,,cooldwarfs_v8,1.67138151305501,1.76092518639349,104.004013583351,-75.5676218564695,0.0415219708116888,0.0538210141923115,1,0
